is_nine,pred_prob,f_1,f_2
FALSE,0.206,1090.54064,636.1059911
FALSE,0.265,387.4507824,582.1898035
FALSE,0.222,-139.8335562,213.6969424
TRUE,0.343,148.6937273,-131.5974513
TRUE,0.398,835.2307686,-394.880914
FALSE,0.333,335.544183,900.7484113
FALSE,0.381,-734.8795908,450.3898961
TRUE,0.393,8.884563294,46.11818022
FALSE,0.311,265.8775729,281.6737599
TRUE,0.358,-868.857691,-311.9123879
TRUE,0.343,670.5881206,-370.9265151
FALSE,0.345,-420.1351246,-595.660534
FALSE,0.367,-112.2670832,-45.10619778
FALSE,0.319,230.8839764,-379.3622308
FALSE,0.383,-127.168684,167.96658
TRUE,0.318,974.0483233,95.0959882
TRUE,0.351,-98.72254213,1158.119312
FALSE,0.349,562.1493654,481.2773523
TRUE,0.338,-345.1041433,403.3497274
TRUE,0.307,-1016.822621,182.9249926
TRUE,0.303,1052.810176,186.5372245
FALSE,0.365,1147.089963,552.7909133
TRUE,0.357,-559.135165,249.578958
TRUE,0.37,-526.3306452,-775.7556907
FALSE,0.311,266.3614535,-197.7536298
FALSE,0.392,-293.4266356,-235.3309054
TRUE,0.306,-266.5481426,-827.97283
TRUE,0.305,-403.5759052,-829.2042156
TRUE,0.374,-334.6399571,1161.755943
FALSE,0.302,-926.3655978,565.2051638
FALSE,0.362,149.0201029,-158.1773293
FALSE,0.303,-446.2560469,1060.207365
FALSE,0.337,161.5715245,-1185.969088
FALSE,0.315,-324.9877818,272.655528
FALSE,0.347,132.4718655,-295.4952673
FALSE,0.317,305.5616746,380.5496292
FALSE,0.306,-182.8110786,7.505352694
TRUE,0.337,704.6749903,-617.3829688
TRUE,0.348,298.5638262,126.7138536
FALSE,0.35,-330.5794962,396.4172412
TRUE,0.394,-579.7303174,-424.1062638
FALSE,0.375,-605.1620853,-382.8716436
TRUE,0.329,-419.0517854,399.780082
FALSE,0.37,362.6065564,885.1819641
TRUE,0.354,143.218666,1076.115472
TRUE,0.482,-414.0961608,192.5338037
FALSE,0.458,361.6082028,835.3030149
TRUE,0.428,-583.0092114,956.6156915
TRUE,0.403,492.3091673,-796.3746294
FALSE,0.486,186.2815615,-575.771298
TRUE,0.441,-416.0627244,-239.2081329
FALSE,0.485,-847.5277862,-186.4714586
FALSE,0.483,-666.4016673,76.49786178
TRUE,0.431,-408.345237,-1066.06931
FALSE,0.421,-750.7331048,226.4504866
TRUE,0.434,-139.2394892,-130.9377613
TRUE,0.433,408.3452136,520.0891016
TRUE,0.457,39.3380086,1179.363719
FALSE,0.498,607.4228714,970.5824425
TRUE,0.496,615.6404225,-390.7158409
TRUE,0.455,-199.2543301,1120.739674
TRUE,0.485,-331.9383127,742.7447127
TRUE,0.499,-1099.722612,-96.12476657
FALSE,0.493,-921.5020657,139.1990556
TRUE,0.486,608.7068587,-318.053923
TRUE,0.46,592.2855133,-534.8295014
FALSE,0.42,952.8676724,634.951413
FALSE,0.47,-193.4885095,138.2340899
FALSE,0.454,-898.0678524,35.07184221
TRUE,0.474,435.6051433,892.2391472
TRUE,0.485,-255.1503597,-988.8894826
FALSE,0.407,-223.2085639,-181.92548
TRUE,0.479,-545.5607109,-429.4648562
TRUE,0.518,-327.5813759,-350.9498683
TRUE,0.563,669.2458342,-698.362556
TRUE,0.579,-354.7100622,-702.0595967
FALSE,0.512,19.87701198,-467.367652
TRUE,0.509,717.4099375,-455.0122567
TRUE,0.508,7.472190039,149.9378518
FALSE,0.533,-465.9768374,-623.1363243
FALSE,0.538,-646.196405,693.7142613
TRUE,0.597,-289.025829,988.6420522
FALSE,0.522,177.0337109,818.7211393
TRUE,0.559,-52.00626489,-348.2434891
FALSE,0.547,467.0937337,297.5573615
TRUE,0.598,-164.9673105,-536.4250441
TRUE,0.514,-779.3317979,-415.3757642
FALSE,0.526,228.4102722,-515.5350612
TRUE,0.521,1091.091094,-82.96160494
FALSE,0.512,29.24729755,388.2250513
FALSE,0.537,-622.8671517,267.8670207
FALSE,0.506,1020.329465,839.3982307
TRUE,0.517,-1092.553484,45.90215404
FALSE,0.579,791.5700244,277.8812693
FALSE,0.569,-228.9524067,331.2871297
TRUE,0.536,817.7683431,604.9745613
TRUE,0.586,-251.1915914,460.4463
TRUE,0.536,297.235323,-795.7365436
FALSE,0.53,383.6080874,-279.1267451
TRUE,0.567,-747.8027498,-349.184115
TRUE,0.502,958.5165731,1175.594875
FALSE,0.56,418.0962921,945.7474554
FALSE,0.575,1328.80741,261.0386633
TRUE,0.561,-21.24714406,-701.0057353
TRUE,0.69,303.7173145,-273.0753762
TRUE,0.627,418.3555567,-446.1537131
FALSE,0.605,-297.181617,-594.8314706
TRUE,0.654,-396.1476256,-613.5832412
FALSE,0.643,-626.5139644,-145.2724136
TRUE,0.698,671.6962825,-709.60399
FALSE,0.692,-679.9797849,-1027.006016
TRUE,0.699,-206.9573543,-455.2166335
FALSE,0.641,-623.9474206,-1029.100538
TRUE,0.699,-291.6422925,384.7381713
FALSE,0.604,722.5192972,1146.461609
FALSE,0.603,493.6455919,339.2554626
TRUE,0.676,625.4411866,748.3620016
TRUE,0.633,1203.487255,-669.7937464
TRUE,0.603,395.8246664,-86.86054531
FALSE,0.664,225.8835394,382.0019191
TRUE,0.67,-315.2314853,112.9880311
TRUE,0.641,-278.6510201,219.9242782
FALSE,0.63,-260.2454152,-445.1860563
TRUE,0.652,243.6316594,-599.0014938
TRUE,0.626,746.2794781,425.4551487
TRUE,0.636,-659.7001665,160.8808854
TRUE,0.682,1003.385195,-1213.391285
TRUE,0.62,151.0360555,-231.9274127
FALSE,0.629,-834.8303059,-82.05476916
FALSE,0.638,282.1528428,-230.5368394
FALSE,0.697,-157.4852189,-8.269893498
TRUE,0.694,-786.0595504,258.8088133
TRUE,0.671,-331.0746827,4.55929025
TRUE,0.629,-573.0031903,-680.3608441
TRUE,0.618,20.40267811,-33.5751708
TRUE,0.734,-566.7005608,-683.5203327
TRUE,0.706,-600.5185577,-365.5144485
TRUE,0.784,-881.4263991,-581.4170906
TRUE,0.781,1067.307098,118.0491604
TRUE,0.792,132.2421002,-575.2988794
TRUE,0.76,-675.2938353,602.6356112
TRUE,0.711,694.2672928,425.9054782
TRUE,0.715,-579.6278908,-232.3274868
FALSE,0.747,252.9816113,972.9216439
FALSE,0.78,-734.1698541,417.0916974
TRUE,0.725,564.5132622,-505.9170405
TRUE,0.747,989.598441,-171.9023523
FALSE,0.713,-154.2416508,832.2703646
TRUE,0.777,75.07450368,-294.9305867
TRUE,0.701,-200.2165832,652.6860158
FALSE,0.752,-884.6060361,-722.191317
TRUE,0.77,627.4436018,-349.2120417
TRUE,0.71,414.2445383,52.11704542
TRUE,0.776,-225.5386179,116.9149058
TRUE,0.772,997.8263661,-208.0600838
TRUE,0.706,-345.2318992,1297.054469
FALSE,0.789,647.6712606,-758.3060282
TRUE,0.781,-246.3610002,759.4337268
TRUE,0.743,912.8109933,-272.2266933
TRUE,0.702,-614.6262829,416.6180287
FALSE,0.794,-875.3636379,462.6856129
TRUE,0.789,-1108.201863,-340.6739713
FALSE,0.8,-209.2026123,-158.5451282
TRUE,0.743,82.45264541,-616.5530597
TRUE,0.797,1159.81588,579.8518472
TRUE,0.766,1243.355844,139.7980957
TRUE,0.786,-543.0199586,-787.3922869
FALSE,0.725,666.0832609,1039.893072
TRUE,0.705,-311.293276,-361.5361667
TRUE,0.803,-480.9672175,770.150872
FALSE,0.893,115.5989184,875.0815152
TRUE,0.867,-746.8004277,-533.4544292
TRUE,0.897,-304.5017923,784.1369574
TRUE,0.821,491.718669,-68.18377719
TRUE,0.861,-454.1967037,1087.131946
FALSE,0.825,-319.1729687,570.386534
TRUE,0.86,-865.1508514,-164.7050803
TRUE,0.872,-354.9989418,-777.9173424
FALSE,0.816,484.5172887,971.8525934
FALSE,0.82,108.9468643,425.5579578
TRUE,0.884,273.2418781,-425.4742807
TRUE,0.883,-460.0473563,-158.9339319
TRUE,0.886,563.9193492,-856.3093638
TRUE,0.845,379.7465775,585.7054338
TRUE,0.897,847.4327383,-680.151566
TRUE,0.864,1104.422955,163.7742358
FALSE,0.877,1291.490881,1074.613103
TRUE,0.853,756.7905497,382.5662026
FALSE,0.856,1019.754335,-1000.811218
TRUE,0.889,-303.0952752,-416.072933
TRUE,0.893,-757.6489549,-768.5127884
FALSE,0.809,270.448762,-521.6608852
TRUE,0.832,-401.2688005,-294.7433272
FALSE,0.842,319.7789252,-772.8732034
TRUE,0.836,-75.71094626,288.4263043
TRUE,0.858,177.7208788,-514.4368004
TRUE,0.881,-665.5342512,658.3597266
TRUE,0.852,-346.4015442,-706.8233826
TRUE,0.89,-649.1509058,203.239131
TRUE,0.838,323.27276,438.9633769
TRUE,0.871,-133.5694986,-739.0017436
TRUE,0.879,328.0319745,-98.65335459
TRUE,0.886,756.8972674,-686.5873556
TRUE,0.897,248.62305,-713.2471861
TRUE,0.897,67.45622067,-14.92083011
TRUE,0.84,362.9352082,133.4653094
TRUE,0.893,-1057.020112,-56.60297874
TRUE,0.896,-185.3012534,-1086.900354
TRUE,0.87,862.5731598,419.9035032
TRUE,0.872,668.1273882,552.4394464
FALSE,0.88,-803.861319,-702.7256099
FALSE,0.838,-645.0441785,367.140619
TRUE,0.805,-324.0096931,-724.7648534
TRUE,0.886,1117.353979,-599.5113692
FALSE,0.854,-544.0542873,172.9471528
TRUE,0.86,931.3952777,-590.6940869
TRUE,0.875,960.7577398,-618.0820684
TRUE,0.863,-929.8140347,-9.163272752
TRUE,0.872,745.6581279,-621.3273184
TRUE,1,-328.6101702,-576.5063693
TRUE,1,711.1724845,-686.2568766
TRUE,0.955,-393.9905752,-489.7391489
TRUE,1,-115.0165963,657.5829634
TRUE,0.997,-177.1450295,182.5379336
TRUE,0.924,618.7925672,-686.1328982
TRUE,1,-624.8098479,-0.76751065
TRUE,1,839.7677463,-508.5847089
TRUE,1,984.3297735,-216.3527853
TRUE,0.978,335.1567208,-208.9631894
TRUE,1,1257.407951,-179.5071951
TRUE,1,286.8393143,-1015.129658
TRUE,1,8.784483181,-604.3529218
TRUE,1,-285.9146413,-1326.64451
TRUE,0.991,759.2662816,-1014.701843
TRUE,0.928,73.52592765,-361.8846773
TRUE,1,985.6785311,-251.6570604
TRUE,0.937,375.1064524,-673.5542533
TRUE,1,-638.4126668,-601.204088
TRUE,1,-99.16683441,-96.09199807
TRUE,0.972,-706.0717218,-69.001426
TRUE,1,-229.9287935,-617.5911245
TRUE,0.999,-205.3325536,-992.0847149
TRUE,1,769.2239473,-531.4565953
TRUE,0.999,257.3011221,-498.7972261
TRUE,1,-98.89936242,-696.7047284
TRUE,1,-384.3956432,-487.3947658
TRUE,1,204.7545432,-949.8341401
TRUE,1,-332.9553793,6.002516579
TRUE,1,468.3792179,-623.7851569
TRUE,0.963,-375.6199429,476.3256473
TRUE,1,-391.2843493,-793.8350978
TRUE,0.991,663.7745049,-182.0990705
TRUE,0.99,-76.60980196,305.5298523
TRUE,1,-483.3417031,-665.099367
TRUE,0.999,-674.0617437,-335.7381348
TRUE,1,-668.5086249,-208.2249863
TRUE,1,-754.7341059,2.093100258
TRUE,0.989,919.6218252,146.3076039
TRUE,1,351.0836974,-18.15608125
TRUE,1,1531.689888,-352.9091183
TRUE,0.973,-34.83000823,-710.3846636
TRUE,1,615.2289919,-251.448658
TRUE,1,-365.758789,-638.7761863
TRUE,0.975,648.4276206,-360.2636992
TRUE,1,-684.2914447,-594.5696589
TRUE,1,-710.6846275,-744.6718593
TRUE,1,376.3869055,-382.4646647
TRUE,0.997,831.3869449,-379.3339034
TRUE,1,835.2833504,-664.9894408
