is_nine,pred_prob,f_1,f_2
FALSE,0.204,-626.4919588,27.63713393
FALSE,0.235,-342.1565065,679.9103139
FALSE,0.262,-938.9060789,671.3451893
FALSE,0.259,-999.5431194,547.9204894
FALSE,0.25,-526.6050194,-194.785027
TRUE,0.235,-365.2487831,-166.1878925
FALSE,0.206,859.8810966,923.1519384
FALSE,0.22,-991.4136223,-74.59207662
FALSE,0.224,-999.3355538,-456.4686226
TRUE,0.297,-1146.057555,626.7687682
FALSE,0.281,965.8892598,-182.4331402
FALSE,0.24,43.97161944,-225.4035725
FALSE,0.223,432.3496056,-159.4886243
TRUE,0.234,-843.2495956,-741.6408513
FALSE,0.21,-1273.19899,263.8281278
FALSE,0.269,679.4812376,24.25010896
FALSE,0.258,-1044.695813,635.391715
FALSE,0.218,209.7899861,-853.4034904
FALSE,0.231,-954.8658047,-654.7390045
TRUE,0.203,-976.3420763,-387.4818797
TRUE,0.294,165.4096579,158.7707191
FALSE,0.248,91.3307299,-1177.872408
TRUE,0.277,-990.4528035,-22.87025769
TRUE,0.274,451.1050167,-802.5005259
FALSE,0.224,274.4516306,474.3412499
FALSE,0.252,-528.7320414,-262.6768042
FALSE,0.238,158.7562115,176.0622405
FALSE,0.264,1224.225836,-415.7295959
FALSE,0.213,841.1228446,500.6581252
FALSE,0.281,607.6220788,809.5476375
FALSE,0.208,-106.6268071,706.0760303
FALSE,0.252,-77.59503674,-582.7046789
FALSE,0.259,-235.9532671,802.4282618
FALSE,0.218,672.9450808,589.9186901
FALSE,0.264,1023.700074,-87.76700707
FALSE,0.254,-99.84752464,-299.0082497
FALSE,0.204,-921.893832,480.1275904
FALSE,0.288,290.271298,-465.6077404
TRUE,0.228,1.866163475,337.8108515
TRUE,0.27,-133.8282493,-443.9476122
FALSE,0.326,944.6865334,620.6744344
FALSE,0.3,651.72918,-912.3757439
TRUE,0.32,-77.17688735,-345.0281715
FALSE,0.318,-209.3627144,368.6406955
FALSE,0.329,219.439406,63.71301709
TRUE,0.391,592.1668322,-1084.923775
TRUE,0.344,-490.8358444,646.2914549
FALSE,0.391,-843.1795977,92.38779044
TRUE,0.32,808.6830823,809.4925183
FALSE,0.377,764.2456245,1267.253709
FALSE,0.326,-746.6763806,-415.3443172
TRUE,0.352,266.7762388,-918.1279021
FALSE,0.331,282.8743448,1004.190478
TRUE,0.338,-77.8610003,144.4625016
FALSE,0.348,-1258.893291,365.0634737
FALSE,0.31,195.0325653,26.792239
FALSE,0.384,-232.559205,204.8646542
FALSE,0.31,-334.3516764,-145.4848795
FALSE,0.383,202.0640188,258.3772486
TRUE,0.344,-587.3938945,-1005.435546
FALSE,0.373,-51.41123476,149.5905726
FALSE,0.314,690.0662668,331.9735773
TRUE,0.329,-533.5531061,501.3384229
FALSE,0.31,-1271.301169,406.4784041
FALSE,0.367,-1172.655729,-85.99928686
FALSE,0.393,-773.0301261,-915.8755741
FALSE,0.324,-426.9902801,631.934006
FALSE,0.303,547.0828654,37.81582559
FALSE,0.383,710.5024382,532.674026
FALSE,0.356,359.2841886,195.7388165
TRUE,0.359,380.0751076,294.5782901
FALSE,0.342,388.2543469,-835.0472916
TRUE,0.384,-837.236333,-38.37230731
FALSE,0.347,-692.8776782,17.95529984
FALSE,0.382,-73.22686248,374.4646082
FALSE,0.398,1072.620972,474.6365317
FALSE,0.301,-766.3663934,356.2611745
FALSE,0.314,-189.0476398,789.6718015
FALSE,0.366,281.5648911,-908.7646326
FALSE,0.388,1123.237843,550.7223733
FALSE,0.33,497.4350381,151.6705132
FALSE,0.38,108.7044517,539.2178927
TRUE,0.346,-110.9407832,1355.620868
TRUE,0.316,252.3561625,1141.968485
FALSE,0.314,454.2178908,-813.8764939
FALSE,0.334,773.1496425,-646.7269302
FALSE,0.32,-393.1528707,-626.2081647
TRUE,0.344,-311.953134,126.4082086
FALSE,0.345,-1130.004729,-141.0146194
FALSE,0.395,-133.9401553,533.0118643
FALSE,0.498,1213.511927,-202.5374388
TRUE,0.434,-475.4693043,-147.1541857
TRUE,0.44,364.4228219,-187.0897895
TRUE,0.439,-476.475291,-1052.455862
FALSE,0.495,-585.2083458,708.9513779
TRUE,0.412,1082.868198,-276.1783589
FALSE,0.476,656.2282509,144.9492884
TRUE,0.425,-814.1422969,-513.1732079
FALSE,0.407,224.5435997,467.7155258
TRUE,0.427,-378.7624035,-664.972384
TRUE,0.465,-621.7674479,352.8971315
FALSE,0.471,862.139039,-84.44728919
FALSE,0.408,-318.7593266,1197.501889
FALSE,0.431,1209.705813,-513.1141611
FALSE,0.48,841.498005,1051.386135
FALSE,0.407,619.2136344,1113.616543
FALSE,0.486,-689.7608026,262.6355421
FALSE,0.476,-68.03633564,613.4107544
TRUE,0.404,-1145.4633,258.9186444
TRUE,0.464,596.3485154,-123.4162294
FALSE,0.412,282.3634077,-601.4219253
FALSE,0.437,987.5093831,770.3788447
TRUE,0.406,285.5034944,-884.8610643
TRUE,0.447,-357.8904468,731.1636155
TRUE,0.494,-622.8375319,603.82624
FALSE,0.481,190.2344042,767.8809752
TRUE,0.413,108.7291411,-891.390358
TRUE,0.453,-1007.186844,309.1019875
TRUE,0.429,-1097.242751,-679.5571862
TRUE,0.428,-130.6201477,1413.873967
FALSE,0.48,-150.0290663,304.8291839
FALSE,0.456,-1245.221943,156.0381905
FALSE,0.488,30.64955376,131.1784974
TRUE,0.464,-1422.781866,-79.27057314
FALSE,0.481,-406.5192506,-530.6881692
FALSE,0.434,-265.7682232,-791.4573633
TRUE,0.485,-622.1273222,21.5867157
FALSE,0.418,505.6407285,-955.7983466
FALSE,0.438,929.0862983,-522.4099592
TRUE,0.409,103.7582361,-622.040752
FALSE,0.477,822.8671048,119.0552359
FALSE,0.472,-797.9615433,17.66900551
TRUE,0.484,520.8719235,-437.3419978
TRUE,0.435,518.0556507,-74.45552594
TRUE,0.535,352.7821965,-537.8256405
TRUE,0.581,-545.8973029,851.143055
TRUE,0.548,-783.2477745,-668.2195919
TRUE,0.522,1023.657806,-856.0142826
TRUE,0.501,-130.5553342,-307.6190826
FALSE,0.542,-210.901507,96.48981926
FALSE,0.509,1151.163789,-521.0352708
FALSE,0.524,1237.763716,-20.06312547
FALSE,0.518,-1032.93161,-493.1822242
FALSE,0.524,293.4123334,-157.8491166
FALSE,0.523,-1095.339638,549.4064952
TRUE,0.592,968.4665368,245.9964146
FALSE,0.503,417.6084711,773.3605159
FALSE,0.588,296.6925204,271.2258682
FALSE,0.502,284.9859049,778.3634874
TRUE,0.596,-275.633179,-326.7225638
FALSE,0.512,-872.5618896,732.4902384
FALSE,0.592,161.1471881,142.5176391
FALSE,0.546,1077.949169,-304.2584049
TRUE,0.596,-86.72990028,-250.0082835
FALSE,0.561,812.2459073,-21.32176662
FALSE,0.533,966.2301299,-485.4178362
FALSE,0.508,-541.2179552,-30.90199554
TRUE,0.512,-785.2973394,-708.638837
FALSE,0.511,718.5065763,320.7850679
TRUE,0.506,36.37108158,-373.700672
TRUE,0.589,276.5984405,1087.671189
TRUE,0.549,-798.0977685,88.60907821
FALSE,0.519,398.5345308,-616.0321701
TRUE,0.598,-1188.748457,22.0564111
FALSE,0.597,-423.8011067,387.7777494
TRUE,0.51,-577.083554,-506.4047557
TRUE,0.516,514.6801282,83.97973912
TRUE,0.571,-281.0728658,-2.943174491
TRUE,0.533,-744.8653822,-564.8249011
TRUE,0.536,-895.1032642,-648.4932863
FALSE,0.651,328.3628481,611.2296645
FALSE,0.602,1114.080752,44.93553415
FALSE,0.608,295.282715,499.9226512
TRUE,0.666,-458.9662153,148.6110292
FALSE,0.636,636.2810953,408.5995937
TRUE,0.68,-9.909697709,-388.0521522
FALSE,0.602,140.3887319,523.991764
FALSE,0.641,-129.2492762,559.8657319
TRUE,0.691,-970.0933668,261.4363998
FALSE,0.605,-538.3948865,365.642116
TRUE,0.611,583.7467838,-488.5530997
FALSE,0.623,715.9180536,573.8857166
FALSE,0.635,-1146.5742,456.0143318
TRUE,0.674,1248.661175,52.09362192
FALSE,0.693,-1044.41844,-76.56559089
FALSE,0.62,-678.8144159,-84.58423198
TRUE,0.628,-511.041408,473.9123527
FALSE,0.665,-851.1955645,466.4458956
FALSE,0.62,-434.6364759,-749.4772898
FALSE,0.698,285.1083798,-463.6786383
TRUE,0.626,466.3214612,168.7683392
TRUE,0.669,455.6854863,-944.0456419
TRUE,0.638,600.3454398,774.5413915
FALSE,0.657,359.755748,685.6510355
FALSE,0.605,-384.2027603,813.1423362
FALSE,0.601,42.5603449,77.40284768
TRUE,0.621,-495.0450646,-213.1568938
TRUE,0.614,-1319.177928,-126.7019341
TRUE,0.614,878.6602264,-1082.451884
TRUE,0.608,726.1175413,206.1506804
TRUE,0.629,579.7382674,67.59688754
TRUE,0.695,-1304.247314,347.9630532
FALSE,0.651,-316.7517854,-514.5323316
TRUE,0.651,-354.1464494,175.978352
FALSE,0.622,-1052.66591,-185.2231552
FALSE,0.653,-527.6337395,560.1022739
TRUE,0.634,301.909277,907.0165709
TRUE,0.608,1520.455693,-102.2046493
FALSE,0.661,31.3752763,231.3122883
TRUE,0.601,-345.996596,-122.0170333
FALSE,0.653,1088.578271,-199.0277742
TRUE,0.686,-628.0864614,368.1122623
TRUE,0.639,692.819591,-735.6679445
FALSE,0.617,625.8577383,193.9367932
TRUE,0.66,1151.580158,-90.95809719
FALSE,0.771,572.4181811,437.0294426
TRUE,0.769,764.0488726,-83.06265446
TRUE,0.735,544.9751861,-330.8551389
TRUE,0.728,-218.3501212,164.3333844
TRUE,0.72,-723.8517748,34.75519558
TRUE,0.757,686.463377,-14.6620784
TRUE,0.762,1147.94433,805.6609819
FALSE,0.734,879.9206589,42.33530222
FALSE,0.751,236.8886351,1026.043538
FALSE,0.713,486.5584605,-734.6038678
TRUE,0.752,1126.75174,-1015.993488
FALSE,0.733,-846.0122415,-519.402971
TRUE,0.785,989.9579263,-489.5571603
TRUE,0.762,-981.3841844,-162.6299285
TRUE,0.747,396.0095437,-106.064125
TRUE,0.735,-512.2317827,519.0404091
TRUE,0.77,275.0795344,1185.555116
FALSE,0.709,-683.5218386,-494.7848997
TRUE,0.704,304.4979763,-185.0033267
TRUE,0.767,1302.306083,228.7577538
TRUE,0.775,1277.280179,640.7169863
FALSE,0.758,934.7860517,-175.5158287
FALSE,0.757,1282.159783,-322.5657024
FALSE,0.718,-734.9738409,-252.0353531
FALSE,0.754,-1025.950481,-614.9286277
TRUE,0.737,-10.54285303,918.9656639
TRUE,0.794,-1137.367962,-490.9438539
FALSE,0.73,-163.2917502,1174.979664
TRUE,0.74,-901.6326806,-274.1920482
TRUE,0.799,-520.8143569,378.35233
TRUE,0.755,-75.13781673,211.3908276
TRUE,0.779,-1127.394146,-4.943728823
FALSE,0.735,-1216.445068,168.3889862
TRUE,0.764,877.9392321,-542.022199
FALSE,0.745,-1281.413009,-149.4159631
TRUE,0.701,-867.5026632,496.2819127
FALSE,0.799,710.7148663,367.4959442
TRUE,0.77,128.8599847,-137.515244
TRUE,0.762,-205.8245148,-357.0673656
TRUE,0.777,-1042.749869,344.2215594
TRUE,0.737,714.2082188,-233.5224842
TRUE,0.79,360.673156,-802.2571872
TRUE,0.74,-149.3321447,1113.31113
TRUE,0.728,560.5391215,-867.6187313
TRUE,0.78,644.5154108,-629.0221467
FALSE,0.706,-713.8559899,535.5423798
FALSE,0.775,-425.9875825,344.435207
TRUE,0.789,-753.9983707,74.60325123
TRUE,0.769,358.2651864,-596.505286
TRUE,0.785,-952.847975,760.6438629
TRUE,0.806,110.8595267,-198.0696995
FALSE,0.866,-1027.302504,-683.3904072
TRUE,0.887,185.6433174,-653.1659158
TRUE,0.889,573.2127611,-910.3089937
TRUE,0.88,442.5845928,-113.9090159
TRUE,0.868,772.663673,77.39250463
TRUE,0.827,-544.9730288,-338.0325796
TRUE,0.879,-824.0487689,-695.0110058
TRUE,0.859,-622.5869948,572.5381811
TRUE,0.844,-662.4613766,-639.5912398
FALSE,0.833,821.3200823,-346.7816326
TRUE,0.889,1079.173081,413.8514032
TRUE,0.867,586.4846671,-1159.339032
TRUE,0.897,-914.7372822,-384.3959468
TRUE,0.833,411.2412198,181.9531769
TRUE,0.87,-929.9636358,106.0344046
TRUE,0.899,-102.1046841,645.9517235
TRUE,0.804,-446.4395891,1136.695129
TRUE,0.823,-863.9794369,-920.9241714
TRUE,0.896,-222.9954981,1100.440785
TRUE,0.815,-539.9316097,324.5693776
TRUE,0.89,460.8018321,254.6263996
TRUE,0.868,508.2751605,730.3081288
TRUE,0.827,-385.9575259,233.5331296
FALSE,0.816,-0.033809442,407.1224879
TRUE,0.86,798.4285784,111.8732186
TRUE,0.879,512.7488784,-862.0122356
FALSE,0.86,-922.1716772,386.331239
FALSE,0.804,-533.9088741,-363.3658179
FALSE,0.877,295.949477,709.8067396
TRUE,0.848,131.6896179,1195.557015
FALSE,0.842,-16.69566592,604.4402337
TRUE,0.888,63.84346602,343.7449982
TRUE,0.876,229.1933045,550.0415829
TRUE,0.873,503.6234662,-592.9844712
TRUE,0.861,396.7533345,284.9117194
FALSE,0.898,105.2213741,804.5958164
TRUE,0.866,1235.607005,-374.8521177
TRUE,0.841,-519.1750707,195.7012816
TRUE,0.846,881.7448516,-910.9481771
TRUE,0.858,221.661219,-640.4757771
FALSE,0.852,1284.268543,-140.8422945
TRUE,0.837,906.1163585,-384.9484398
TRUE,0.882,-211.6632689,-382.7983284
TRUE,0.877,-1147.306445,-475.3155897
FALSE,0.856,139.7728517,578.0233337
TRUE,0.823,-848.3158354,-962.4210788
TRUE,0.871,1106.043374,752.9599075
FALSE,0.833,177.5768981,541.2673873
TRUE,0.896,3.845800406,425.8196127
TRUE,0.992,949.4132674,-489.682823
TRUE,1,-539.1237424,497.0660823
TRUE,0.995,63.33547147,514.6992929
TRUE,1,-481.2698835,247.637457
TRUE,0.999,765.4048582,-838.1616865
TRUE,0.936,-822.4848702,-701.6967054
TRUE,1,214.0658739,154.2278917
TRUE,0.995,931.9359145,501.0716065
TRUE,1,-576.1948105,210.6514482
TRUE,1,-472.236262,432.3529535
TRUE,1,978.4563668,715.4897779
TRUE,1,-1000.686178,-200.4279488
TRUE,0.996,432.5104877,343.8467998
TRUE,1,-690.9448277,758.2063713
TRUE,1,355.9169367,784.2502221
TRUE,1,1557.839829,1.946023253
TRUE,0.993,-783.9958686,-517.4844448
TRUE,1,-471.2714861,27.73325253
TRUE,0.995,958.303871,70.92526939
TRUE,0.981,1086.502647,-412.188948
TRUE,0.942,-799.8583955,-295.9769859
TRUE,0.983,-861.4812715,-406.0956153
TRUE,0.999,-256.8593865,650.0200571
TRUE,0.998,695.5743317,432.2053619
TRUE,0.997,-13.35443526,418.0138789
TRUE,1,-974.379578,160.6151844
TRUE,1,-901.1592707,-455.6515006
TRUE,0.992,860.9702968,-567.4191464
TRUE,1,-1023.374415,-732.7399952
TRUE,1,1193.741374,-636.9786718
TRUE,0.934,148.2821204,-363.3565311
TRUE,1,-270.1812566,704.3815363
TRUE,1,927.8161022,245.0240046
TRUE,0.989,927.8485966,-274.6730767
TRUE,1,278.1902444,849.580861
TRUE,1,291.9486789,-182.5234115
TRUE,0.996,898.7889658,-497.2947492
TRUE,1,-477.5573594,430.7946889
TRUE,1,762.4125629,687.4615897
TRUE,0.999,808.0713162,105.5682211
TRUE,0.993,1291.906029,295.1458301
TRUE,0.999,786.7141437,692.3514322
TRUE,0.996,-746.5971176,-508.1125912
TRUE,0.957,-738.0225158,-428.5264061
TRUE,0.997,784.18378,-128.1386309
TRUE,0.981,-693.8788894,-710.7091892
TRUE,0.949,-59.57352512,476.5698304
TRUE,0.981,-839.614299,286.3057818
TRUE,0.992,265.6979559,450.4896486
TRUE,1,20.04682014,-25.14445192
