is_nine,pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150
FALSE,0.21,33.74672827,692.8822725,-85.97388993,-492.9533727,-376.4188413,-248.5723448,-191.0059102,-330.5628778,333.3956488,-116.455967,-79.59845062,-141.9717698,103.5089032,-244.2808709,172.5898592,-112.9194368,462.5809333,-540.881647,72.63150893,-88.54005032,116.4362938,-358.4967222,-352.1237654,-260.1436265,-77.65117768,37.23928765,97.59422654,-270.9625659,-474.0168463,207.7030145,42.77736873,110.3400289,-75.3835328,159.8754531,33.53876528,128.2416922,150.3269794,126.9260906,194.517313,-308.599308,-76.46438198,151.5813116,11.70246904,-209.9572743,-185.8483344,-24.04633419,-91.41266633,-94.02246984,86.584122,198.4473764,74.34007635,14.90960762,111.1709337,5.408812915,-75.48948229,109.4524545,-91.45381411,-13.72660885,-50.61226931,-19.10327396,32.51199691,55.55148897,45.39780487,-24.29402449,150.3871034,-58.09247226,49.71144148,93.63481172,100.2506612,12.30732545,-88.66709082,0.748700057,-38.47145919,-18.64596607,23.60569773,14.82179817,75.49231731,-78.50192363,158.852433,169.8826499,-48.99488262,-69.54029396,-176.5243444,-48.8872868,189.5667433,-24.188441,133.886922,125.8567045,-5.421053889,-73.71669009,-171.7530349,-37.60649725,-9.777783299,-5.552020216,76.23215506,23.74837698,58.49160517,91.96014431,54.75535159,-68.8638165,-82.97725781,90.26723974,3.403856157,-0.241346862,-10.03178427,47.18286782,157.5742477,81.81543152,-84.48299713,4.937014773,-102.298858,-56.2682122,15.78271544,-115.9771988,37.1091404,8.918313216,81.94044122,28.37512284,-99.83398114,8.679345774,33.08958835,63.07508773,-66.35303013,102.7446778,12.37198602,91.0097366,-60.85376651,-61.81314872,91.62026674,-116.9830283,-20.65632365,5.332192585,9.118292318,82.77856599,39.49514005,139.5327627,197.2150789,-81.78642325,-36.89632325,55.97235637,86.33164371,-75.17959607,83.15772257,-101.3129959,11.34384781,37.62815605,69.12786714,17.69585069,-36.62366765,-24.695235
TRUE,0.217,948.0145522,-97.00393911,258.0988222,495.7493123,296.4797222,1140.917999,-495.0157642,267.1118959,-50.34046721,79.31897989,-639.0170225,-334.4773911,-7.56851364,563.1505886,236.6008285,-305.4739915,49.06161333,-221.3750566,381.51867,-54.58355683,-58.99835712,-23.32671008,-267.3649751,-355.5663149,450.7138197,157.0631732,-58.14779519,-357.0931576,-64.71899216,-339.2504815,35.26349239,187.6241057,37.58868788,63.02911844,91.89559427,38.21329161,-62.57767494,-44.89882524,-168.0634297,-135.9878323,135.0954613,64.66622013,-91.51337921,89.25046522,164.1391731,-58.60153495,-95.09848703,-5.906603823,-115.0144427,-57.42189269,53.7490983,-278.8505986,46.22072521,86.28197611,148.1345971,57.0967576,-181.0063614,17.67600999,-80.8963876,-124.513368,3.277050455,-280.0634442,-132.843427,65.74904184,-114.2589192,-88.59874464,191.3144918,6.652668766,217.7128079,123.6990134,-95.82967244,102.1513607,63.45739835,-178.8017724,138.4538741,-31.31414503,-28.99037986,-46.56057137,-171.5013891,123.6817917,131.9375735,62.39695184,-84.25574917,-117.6487636,10.62081339,124.5101164,74.69350456,165.6228281,-52.12820298,-12.29139454,-174.1264477,126.9072049,117.3514226,61.5445967,-50.50954564,-216.1578016,-120.5148987,-112.4590027,-36.59672873,-44.42465836,-76.00573093,126.7236443,70.25005119,-47.32587234,-8.051488406,100.7482736,-48.39952367,-53.25622617,87.42435087,163.6998771,-131.5308975,-30.95989881,-70.00413574,-35.45476265,120.7647996,105.500638,99.84168788,-110.6953718,4.461492512,-29.28491944,122.2234895,-14.96694582,-81.09843553,1.200799294,-4.459293852,-0.690576291,-95.90016394,-12.34556937,3.582717225,2.950854408,6.242088979,-85.92064948,-9.149363054,-14.02771292,5.936164505,123.7000273,-44.03453571,-103.8597279,31.02984818,-16.69002444,-110.7556076,-60.9833935,-27.61464717,-120.1085225,14.05123358,152.3362641,-34.69394354,17.0329278,-73.62950348,101.9313295
TRUE,0.295,337.5366279,-401.5329085,942.938413,518.91659,-233.2177994,-197.8553502,273.7746832,313.8164197,553.2604397,591.8709887,299.0696443,-152.2082212,174.5895336,-833.4536929,923.8473933,-314.736493,-185.499354,37.01662567,118.795669,-90.27424121,26.16159815,-279.8182663,248.7740075,87.27854042,-61.52598764,-133.3420416,-13.24402298,197.6358862,95.08889715,165.3780212,79.81426928,78.06185632,110.8772046,308.6525894,198.738569,-75.8370909,8.458801097,-95.53900505,-221.1478921,13.18197798,126.2020842,20.00396122,48.32550348,96.45285838,-53.07132289,27.28402981,107.5139098,71.91079762,-90.76220274,126.9436191,67.68758042,24.67637392,-112.9899725,38.73841749,-102.8791496,85.48446062,43.10313617,-111.9634605,-177.9510627,-39.90304611,-29.35434106,108.8616341,-44.7865144,9.170992359,-53.13313483,-210.9190058,103.1890731,-181.439341,92.73551305,-152.4621898,72.05681748,-151.8739293,-232.6634273,-27.78646941,38.83779939,3.61175888,-74.29900519,-122.7302812,118.6141157,-69.55163036,33.43137422,46.41939744,45.76492325,-144.8742937,-84.93644167,-145.915862,-282.8446845,88.43938924,-102.667708,-66.20336548,-54.14271409,-56.04429076,-20.88843436,-34.39404343,63.11542387,67.85581139,149.1502942,-106.9921316,-47.39710499,78.5860075,-131.890309,-58.85908167,-170.1698432,-13.11083964,44.99251246,-108.9014607,144.3460308,-57.69984253,-16.76869931,-81.58322472,-21.35533781,96.65044719,27.43719471,-100.4625104,90.73900153,-77.54274427,19.73614397,-29.07863665,112.7146846,-162.5471782,-36.15302668,32.03454981,-20.74817037,27.39631881,-109.198001,0.823028925,19.40818373,-141.4525467,25.84464262,25.20629616,113.2564923,-60.71782826,62.93914001,-63.21692444,-19.25281825,53.02053447,83.86291938,-87.03760191,59.16092173,-13.56866465,-47.26504315,63.56938705,-45.84954175,-13.30352508,-48.20645137,120.3589535,-20.85980416,14.15391515,-22.41775118,-59.55660516
FALSE,0.217,-94.67751036,279.0570634,-555.5340265,-23.69220391,-223.415292,-295.4996017,-235.2303811,-76.93114455,-250.0017461,-299.2446827,-540.1969171,-65.73045104,-199.1235774,109.796183,191.5327595,-369.5348843,302.8752935,-373.7965798,265.2194014,236.6362364,-26.89130606,-144.925545,-543.4943774,33.68732088,-138.2180704,50.02903998,-49.53078082,-131.0000434,205.1911824,-27.17753235,93.8291612,-2.7591694,-120.9643507,-82.00087739,122.6735669,-80.84401664,70.47872121,-80.20973102,-20.51439562,-26.68723134,114.5175832,71.04664874,52.37740124,227.3784284,-179.9298757,3.141006576,104.9623474,243.3108487,-27.38516353,103.8718707,38.04750907,-32.6858316,-218.0298905,82.61479479,6.63880331,-137.7673875,-238.1911679,4.615239532,175.8665583,34.67950584,-16.58891123,134.9827099,-49.49515977,-52.28399167,34.54581972,-213.1866932,21.5314104,-235.3843429,130.0634429,16.0748579,-124.9725042,-99.83338324,-63.66723825,11.98601133,-59.54120838,101.9078941,89.79453295,105.1159069,43.62035087,-147.8995565,-165.9650229,-59.58855288,-125.381296,117.7227748,15.99273651,62.74084116,-112.7838103,70.36518157,112.7447924,35.65685572,-9.14623292,-143.8393817,2.839063074,77.58690524,-68.11700841,15.48206907,-43.89513486,-46.5490525,-126.3136927,-87.99454958,-135.9570694,0.584111987,134.3421875,52.70815499,-5.28380635,-133.8433293,30.52807319,-152.697968,-105.2790582,8.859622729,-126.1267507,2.666555068,-80.1437417,-23.74957771,-126.7084561,-32.67374499,33.83196849,-71.04098519,32.00472566,91.76327496,21.76392757,-84.72143485,-11.95530497,147.1725457,-23.45693733,-140.9230517,-1.767794546,22.11023618,9.547546322,-88.80851949,-33.58737715,-71.92042083,63.64908506,59.39357916,205.9277804,11.34965784,-63.49814582,-56.9412317,-40.53971017,-10.60451226,26.69454362,-20.79010174,43.72808001,-4.604254536,-18.35776085,-9.598477834,63.28084291,40.94897024,44.65638122,6.957983267
FALSE,0.224,-450.9852734,315.2005184,409.369414,440.8293839,-21.6743171,-56.75079286,37.02123825,-12.80351348,113.251145,543.8350637,310.8427841,384.4268794,-774.2421031,-611.089383,-446.8345329,499.7519043,-95.37809219,86.23927854,-174.7222785,-170.1510388,-42.53348989,-295.9905931,-544.3310064,245.1101982,-52.22476197,334.4774214,-68.09775286,172.3846823,-104.8195471,-240.2300199,2.931946295,120.0812628,227.4958066,79.13605637,176.317272,-119.1412538,272.3686966,35.28539878,253.6172166,8.589005518,62.23605417,-143.686677,-206.6957925,216.6252738,-65.28982188,199.72674,-87.07390746,56.13700317,-149.5631943,68.7586599,-44.7713667,179.6532876,56.75716453,-141.0720959,-84.33694278,-45.65387162,63.85746558,-160.2898616,-340.95868,227.4320037,85.6042388,201.6530641,14.30913231,51.33679048,-234.4868081,74.89994761,157.8985298,54.76360745,-19.65034465,110.5321288,42.8068875,178.7990335,25.60585678,-10.18512871,-159.1570108,15.66176935,-21.93407965,-96.28115181,-63.34068521,211.311282,108.1972689,-206.9211648,-62.7448242,-109.5626081,100.7446471,194.434417,103.2051199,-129.5518331,60.03094546,171.488601,-65.38871944,109.9905823,-56.31774254,104.9842595,-81.29147304,79.17173371,-95.16970754,-51.65358547,-64.89795271,-25.73342828,-130.1656896,-24.42860868,-48.61736831,83.81314285,71.10306704,23.1761056,0.410611027,98.47696464,30.58136662,32.71737374,16.21990923,48.0267407,-197.5082919,-39.02702458,10.50803908,49.90959146,-92.99020835,-42.00686338,23.67544198,-76.40052946,-81.02934134,-113.3349125,-51.73119948,-2.584290409,72.06042511,-47.26462265,101.0016844,-62.38441976,-47.80668312,-25.61290039,-117.9603511,0.816817431,-32.08953588,112.2038026,-45.70710799,-6.876272565,-12.7601235,-30.1215667,86.40199886,-13.06447946,-7.857739123,45.59466546,-13.78559004,-51.75593618,-133.2370377,59.11898241,-15.53457132,37.79099045,73.22284468,-150.515888
FALSE,0.24,-271.9637358,556.0453641,-15.33192533,-481.1970832,-435.8630359,280.8951801,122.6819027,-195.322436,112.4948388,-316.3638372,69.36785542,-137.0098759,-156.7412379,-20.40818061,-306.5330993,212.6339639,-27.9739556,187.5910537,-77.45782156,17.15233165,-212.4355465,524.2486435,121.0378993,-154.4843679,-179.3553567,-57.9408484,89.54058146,184.7385678,42.36468038,83.42032788,233.9803423,168.3786151,-25.83777675,-19.44822401,52.86383637,61.7554313,-178.7661589,-444.4543865,27.68201553,-72.4520015,-140.9284213,98.9147971,-25.55380316,310.7038381,50.0966657,-239.4043339,155.7923349,-147.1801283,152.6421585,-112.5510822,-7.853272106,-158.0427385,167.7769159,-198.0932601,74.48071608,102.1784954,-82.32700095,-58.21239582,19.18153517,-32.88723494,140.5414747,23.86133231,-151.3434267,14.2922656,112.0987859,45.66415452,-89.34725606,-197.9752992,141.5017339,-41.90018199,-115.257301,-93.97840946,68.04772718,50.79270536,26.87170522,-36.61709134,62.21034863,167.8493084,131.7133994,-28.57824,-0.713060883,-51.11555233,30.54186024,21.11037034,28.14523602,85.68640166,153.4989034,45.79948842,-189.1109947,92.8315682,-180.1298565,55.96807097,84.41727692,88.93300845,24.16784485,92.58161751,-12.52709568,-72.84771066,217.3160249,184.7820261,116.820871,77.67582944,-25.73786045,-80.12914006,-68.19220555,-35.8101845,85.2619971,65.99734314,6.718902695,-27.4454163,16.50990431,-35.54346625,-35.86502124,-99.09646681,12.81414133,145.8148024,-7.728680389,56.65305366,57.72040989,-82.50224141,41.19405408,-115.9056981,73.50208812,58.16120571,2.455934059,18.64012499,-89.46268706,-13.13191036,13.89222856,1.080902517,-10.73644505,-4.008508549,-2.717659285,37.04615523,87.88481152,0.974281039,-21.35273552,42.43619628,3.768421426,12.7682711,-2.022489544,131.2246822,-97.14293043,-21.94213742,-140.5196161,-40.43972742,-144.7453956,55.68362561,2.02259664,37.47485621
TRUE,0.279,29.43804863,711.632597,-312.4739122,-165.1149433,-48.59135626,73.42560118,619.9322886,-71.69957464,40.80460507,-112.5420965,261.3500688,-250.6056028,-10.78628185,160.6804944,148.7323851,271.5376182,-128.0090053,-437.0716503,-244.2284333,-253.4918783,55.60519553,-310.0727231,-127.3046704,256.2592938,175.5729557,-349.1162424,-277.2543723,164.3297347,-25.16626693,-115.9570667,25.38067829,-253.8202128,-142.4896092,-139.3163155,114.2974633,3.718775226,220.9692589,-60.31299551,-15.40213685,-156.9845836,-171.9830942,297.0792825,264.0498984,-328.9232252,-339.5569557,-128.1463606,271.9511785,125.092931,-109.4869831,-91.33613472,283.6029045,-80.22593973,-4.241886603,149.9113647,-248.4011543,-185.0163434,266.5880012,23.23546297,87.30350991,-5.264242348,-56.99053877,95.41048531,88.05562977,-67.22196886,91.47948739,-176.9911699,-137.4054803,-65.51280516,15.30819269,-122.7855646,104.754051,-67.8465143,194.8259283,300.4008104,-187.980638,-161.1829491,-59.06913488,-4.692904504,-211.0138932,-167.2054957,20.52202509,159.9243185,-100.2934416,-310.7429847,106.8564529,152.2660981,119.8950609,-23.21653474,-135.049692,145.2587935,-82.68943475,-152.2464436,-36.69432795,-69.47482291,-32.11760259,-179.3965829,199.0640837,-39.25484481,17.83656361,14.24678595,-9.168015281,3.171462349,89.83545292,-58.2699682,-33.72405763,94.90048478,-36.97082398,52.92994913,-37.49523322,-24.005966,120.1818405,69.36711614,-75.18660395,-114.4081727,-143.6754535,8.096991036,-75.21011465,-31.17534369,17.40338998,-149.3209037,85.17008128,20.52317658,-79.46384613,160.916959,-174.53083,-127.0990177,-151.860582,-109.4457657,-99.58447646,16.20680394,30.72033556,30.52494488,79.5249045,147.3556979,-48.53825142,25.89009198,-56.55558439,-32.73014753,32.64237943,140.3399426,-78.48871187,-38.93061054,-191.1966157,7.053469297,-77.32915116,-60.80050732,-40.33281113,-22.21238748,39.72158162,30.97380162
FALSE,0.237,-883.3220972,256.7867178,-253.2844233,-451.1838684,163.6993372,15.26426527,-55.85657769,184.5921962,158.6429228,-5.022008162,-120.6763619,-38.40102106,105.6828441,-49.9582787,376.4068329,-83.24160178,-72.63092717,492.9622765,66.70510358,-5.02579967,-4.406870762,-66.34674881,-118.1441419,-134.4830706,-121.4352253,-71.98345875,-4.296541449,64.10708044,-59.0840555,-425.8208929,40.31830023,196.743217,-85.3912879,-78.88530798,-132.6044428,115.6810989,-133.2213107,-50.47207646,-120.7616612,-123.2275254,-59.48334133,-116.4311937,0.420773449,51.43169734,138.7513992,319.9852855,-2.506169006,-18.64429518,305.7968382,-37.47605275,-29.69262771,186.5682867,77.02279318,-238.0713544,-214.9478787,47.09710889,200.9677907,-94.32293931,96.11167828,-262.7876183,-53.61156967,117.6965107,70.83222428,-103.8292398,-62.78321439,11.85054006,-33.83503602,26.03319417,97.83236173,-121.7605064,32.13998237,-85.80938844,87.62421512,-30.05453578,144.7204913,93.18175635,88.5950894,-50.65642293,-142.2748163,-30.36462425,-19.18228965,3.766196365,93.864575,-65.01512774,-25.19974143,-58.56855427,20.80362353,-15.7342109,-84.62803796,40.94627258,24.47295325,66.48797729,49.87258846,-143.4932274,39.17346013,128.6453822,-227.8494021,-49.8940008,-90.11231236,-1.745778375,-73.57543081,-66.80759999,51.45237957,34.97692092,-117.8181622,-129.5629553,145.9611982,-57.18622536,16.78937377,31.05275807,-4.779829929,106.8932828,-83.17861827,48.92554802,-46.64996567,-113.0315269,-86.29571673,-17.00947536,18.57547652,21.31020489,-24.05056812,-21.26401808,-11.20034972,-1.302802463,-41.2253059,7.304194293,-17.01455408,-54.52608951,94.25823982,-69.83638941,-97.48140652,9.272099349,90.86187115,-26.15978069,-69.57127135,-8.450006939,81.39741385,-66.10215843,-77.8449327,-21.02745177,20.04049086,-36.87581142,33.40691503,-71.54472846,-79.54045494,7.099507866,-111.643007,-71.89313268,23.0918999,-45.91497528
FALSE,0.25,123.4460019,796.9118073,84.25011071,-191.0115091,138.268837,287.7686013,-163.2629352,-765.1607782,120.1401297,-210.0443552,-77.71288569,-359.6923235,65.03774777,197.2979154,217.8000772,8.084650298,451.3573203,-109.4541051,-291.6673448,-244.0045295,77.27082101,114.8079399,-211.9420894,96.47612386,90.47013866,-63.20935279,269.3099914,129.3123484,64.75903537,-25.48534813,-297.1799062,0.67191373,36.80622779,-343.1152176,3.440016307,70.40258803,45.05089135,17.13394906,17.63930131,402.708743,-154.864666,-3.777073545,84.90654274,83.37349489,268.2744117,-15.21950456,-199.8108819,44.34696186,152.5732611,51.13265356,-169.8052686,-126.119682,67.70813426,-202.5367239,-114.0138585,114.9239317,-75.97325698,-106.2467428,-13.94661043,-138.7728219,87.03064207,47.02896544,-85.8606832,-61.97840512,-25.00110305,-39.12582324,237.5671578,50.556771,-174.2005237,-163.1787153,-33.5089308,-135.2867061,208.6138598,77.47254744,-173.8495917,-101.8364608,-48.32588034,-154.1434828,22.03257176,37.27032819,-133.0571808,103.8429792,-61.88289442,-4.118735943,-28.94719553,124.03085,139.4398896,68.18823666,70.56452063,-93.46087768,-156.5145156,-17.64891446,96.25480237,-5.44257643,-7.212947131,-79.96244172,134.6239739,-60.65116965,-24.57340275,1.813168909,77.21892166,128.2519262,83.47186488,-147.9421055,2.77012352,-47.08257338,81.04725453,12.84818931,-69.38646551,42.46162462,-64.89488367,-100.144765,3.206392495,-39.10457663,-49.0888062,-91.52642765,-29.49588429,20.76166609,14.5111558,-24.57294685,-113.5049409,105.008756,29.35692829,-71.26719548,126.7913147,-37.70375492,-151.1474628,36.16308132,-67.11027059,27.96241918,-6.722642703,-72.6030237,1.323297908,67.13809421,-90.48826181,-17.56550976,114.7192334,15.74333626,-137.5519671,113.7754177,91.67778779,2.134016013,-100.1276171,-17.79218407,-36.00582017,80.9533787,-69.33732304,-10.14064921,-4.542286084,25.23754194
TRUE,0.245,-16.74244954,1041.623919,111.7755313,-662.3074108,-235.6744497,171.4295,165.2024003,372.9269483,44.99692294,-66.45268444,81.14436486,200.9898472,-164.7257696,342.5046845,-119.2674684,192.5597369,-26.96836553,-104.8988854,167.6434369,391.3082705,-113.0829666,-100.0225584,-132.981698,363.1746287,319.5639883,-409.1638528,214.7322624,259.5844211,58.74605957,-2.039891625,153.5425582,-62.86154891,342.7334397,-105.194622,-1.064256793,-202.1652476,262.2669417,-64.71873244,-59.98268254,-94.91879528,113.620561,90.27237628,-139.6275898,51.95278695,-32.69449575,-6.831218146,-26.68785634,141.06443,-108.6148125,68.06552842,-46.61681428,103.8664966,31.84628968,-38.61301742,54.3829165,205.4883327,-122.9208202,183.7712639,-106.5008999,84.07219996,93.72467951,-188.2738712,-119.9431848,92.9288742,55.77510124,-9.913073432,12.85548093,-137.273115,-47.17024972,-174.6170176,193.779039,-38.55362468,45.83193808,-132.7238805,136.401061,-77.26699928,20.91213976,52.92592547,-4.447006815,87.39292575,-62.82980068,56.02989117,60.80687054,-50.79266082,4.338800354,-87.92373316,47.10036641,32.0192467,-2.554042486,81.42033889,-67.54335418,-29.52702133,-16.42895583,-1.229530614,-55.74424176,45.46841472,-53.80137903,66.46284931,29.609287,64.37684251,129.6198404,79.17105021,10.6487637,-33.21509882,21.26017897,-85.60699386,-25.75159299,1.952526979,-88.05860298,37.46346347,-209.4583911,-64.33304116,-11.84055009,-36.04271032,-48.88900668,-41.01758633,70.34577143,-61.64487981,24.41866294,134.5551736,-10.93022541,33.62870554,-95.11345511,80.46802141,-73.67864602,-92.16576121,-7.98422037,34.7066095,76.60020587,23.57322816,-119.6981314,272.2018635,54.77743975,-5.355385595,-118.8248498,-121.7942418,-4.072492981,10.23916963,-33.11518141,-22.20987017,9.890994395,-51.31986376,7.407367727,12.00416445,39.63242628,-26.41863785,-25.15081272,145.9850753,7.072664812,-28.1468165
FALSE,0.281,-859.8490837,-70.9780617,-171.9640224,-379.8136268,-186.9248146,87.71387203,-69.43601314,301.8440931,131.4350734,-256.8664196,-357.0157516,13.56054005,395.1608064,35.25658909,484.4547059,16.64892768,-26.47919279,388.0010047,-139.9176637,209.3097925,-134.1202273,151.3306542,-314.6714119,-123.2174376,-166.3021399,-10.65887999,-149.0118586,115.6042574,327.4066235,-379.0057521,-4.529348119,-8.354470258,-212.7414766,0.353079613,-133.9160177,44.52640295,87.2540298,-64.07083814,30.36309166,-58.20138946,73.66084518,-75.9938272,72.01441818,28.8528219,-87.36972221,143.6641403,-135.8961479,185.3022331,101.4844227,-13.73111971,61.32460174,25.69600096,-101.6902463,-75.59674536,-70.57785032,45.76071364,56.75511207,-84.75739919,-55.82937726,-152.6629072,91.19161619,-37.35224953,-4.385172583,40.02582449,50.17650346,-27.69058555,67.86465524,-70.06040455,-107.1409608,-96.93545075,215.8871423,-44.57415396,86.12607083,93.29247787,88.32612102,56.22790003,-9.528011275,-63.66283585,-73.87849367,93.41758874,-56.97087877,-19.13779014,51.00804284,60.67033418,-77.37532057,-49.45385789,-53.5921941,-39.54979795,-20.19273597,14.81896516,10.05431382,-7.388996175,26.77997926,-75.57239691,29.89157904,-109.151291,-22.22006078,45.06428363,-33.44689068,21.08367822,-59.09875977,-70.21577375,-40.7154637,19.32755619,-46.11664077,-107.2519138,25.72981274,45.79451639,17.60676215,-39.61553035,-87.70447345,53.55549136,-36.50632317,-6.228683231,-14.50972341,-71.29863644,-2.842699671,-62.83418161,15.91388638,-56.56611777,20.96428984,-56.20373401,19.34965033,-83.53049578,53.93624257,-54.77428557,-42.79528777,-83.77042691,-19.7407109,26.52423885,41.70082656,-55.5595507,48.08455252,-20.1839248,-7.481326516,-74.60709683,-152.0597536,24.96274389,-45.41141227,22.88310855,1.49361607,20.90651103,11.0056668,17.50185267,-46.88759809,34.18086808,-69.51582422,-38.52124596,-16.11046898,90.05458228
FALSE,0.242,-316.6757587,395.8112432,-740.9990942,-148.3290975,-126.6119235,121.1217678,235.4385134,-240.6167274,-102.5686951,-441.2963267,409.1169441,84.32294757,-276.970441,-40.07577642,75.05648766,37.7875603,-179.1443306,494.9642753,134.1582993,-125.1377829,-14.80150235,-86.18879671,6.503472451,-231.6591067,29.15913376,52.5411538,-51.15722205,251.4600151,40.92384551,-110.8192843,389.0821518,29.10662859,-119.7500395,-87.95240124,-164.7960996,51.16476261,58.5147131,-131.505522,51.60862359,291.5150848,-72.12085555,86.0617842,113.3806783,120.4283584,47.6787472,156.2163217,97.72627083,-49.31469788,-208.1526611,-242.0048053,120.6698604,-245.4792937,-75.48942686,16.09118392,-93.33166213,-138.1299658,-13.80516055,-20.36949557,-144.4837056,2.038127525,91.64429861,88.51071442,102.8213054,-51.88613228,-11.68660086,26.34981187,33.35235776,33.7316416,84.88035702,177.8345265,117.8506098,11.11664634,-89.61348309,14.09298966,-29.09689796,153.3942808,80.92454502,72.99865512,104.2694627,46.39097864,-73.78299564,-1.395292619,54.52021418,-127.9174099,31.56103213,46.99676661,79.44137097,6.682092988,117.6897852,-39.13065681,56.64907475,-9.096535087,-69.9062976,-17.33212379,-119.9514407,-99.6083907,19.26886184,34.32751764,28.94999251,103.1074672,40.37452059,55.01050394,-175.2820822,-26.76792764,-21.33243901,-61.94279297,-92.7006481,-107.386153,-79.58792857,-25.57224235,-16.42112994,18.69144341,60.64744783,-25.45475174,-18.5337137,65.69830873,9.833822231,88.41059645,-5.742608756,-42.47566041,-6.765768638,-65.53485343,51.07558387,-66.84969438,-20.83507613,-64.26753679,-21.21095092,-112.7228417,4.554645611,73.62540232,88.31571612,87.31578648,27.30124943,4.704709461,24.28812466,34.85214166,11.93277272,-24.04818807,20.19585379,-172.1985099,39.99202751,-61.8193415,59.58238291,61.35329672,-54.02161664,-27.58819022,-90.92149184,43.6907992,34.30655909,-66.75112209
FALSE,0.228,-629.2531287,-47.9004677,-708.2982317,163.5221229,-156.4418465,222.4031271,63.43970315,-548.6531476,209.9784609,28.23199921,-239.0028463,317.7501604,-53.59786319,27.26590831,-85.10193491,-378.6859006,44.42104588,55.55474559,377.9555347,67.6067074,95.53628335,-303.1978627,-186.0507216,-67.43499916,171.640101,-51.20196748,-115.6614525,54.63858089,-273.9080363,154.7879688,112.4911266,182.3129665,-11.90544095,-155.2637175,-183.7909377,108.6443957,-149.8421536,91.55398269,-79.49311738,-23.23054055,20.46165219,-155.0951756,104.3633486,-81.42691085,39.46396345,48.17837796,238.3392726,64.85445038,241.9855023,-71.81401116,-135.6412892,55.68978459,3.51679809,55.39261591,-151.5878911,-148.5517783,-28.21502446,83.94595725,29.18219732,107.7950094,-13.35472908,9.693931138,29.24412391,-11.29595391,-0.87286255,62.3790982,-84.89815672,-89.03777495,133.6195087,-65.0272888,-39.11431604,-141.7059983,-28.28505759,-58.70310822,-99.11721008,96.16912685,29.67701065,78.94769976,-27.34305223,-14.49046941,-65.27013253,-93.18410813,-4.693640044,-29.96429641,56.0879955,-16.83400909,-51.20774471,-149.7404485,-49.3422398,-55.7095071,-5.170351251,27.66811287,-3.329088958,145.6395529,-33.51010138,-33.42658146,-214.9183396,-26.50002987,53.29935501,-5.595686779,27.63181519,-23.62517294,-24.10713256,-72.269475,33.76641751,37.14725376,-147.9549661,-16.87531881,-3.173648379,15.97997465,-33.53776706,-48.51073647,-33.17014903,138.1609172,74.76541272,15.67004999,-20.26422055,-51.70907961,38.60326749,-93.47836373,-47.19310517,-55.82806099,67.45711915,-9.54517976,-20.42542625,-63.23938756,-22.61362416,27.93925782,26.53070285,-124.1339894,-36.14809287,-58.17310736,-60.50484338,-74.11691947,24.30312528,-20.97548873,-2.443109049,-36.90491732,22.41705875,44.95708078,20.81680544,52.88862996,-15.86600166,42.95411677,-41.11548519,48.74464806,35.96175577,-22.92875685,53.79736704,28.78203133
